id,common_name,scientific_name,image_url,county,freshwater,Saltwater
136,Southern eagle ray,Myliobatis goodei,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Myliobatis_goodei%2C_Southern_eagle_ray%2C_topside.png/120px-Myliobatis_goodei%2C_Southern_eagle_ray%2C_topside.png,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
138,Butter hamlet,Hypoplectrus unicolor,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Butter_hamlet_fish.jpg/120px-Butter_hamlet_fish.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
139,Butterfish,Poronotus triacanthus,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Poronotus_triacanthus.jpg/120px-Poronotus_triacanthus.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
140,Caesar grunt,Haemulon carbonarium,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Haemulon_carbonarium.jpg/120px-Haemulon_carbonarium.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
141,Cardinal soldierfish,Plectrypops retrospinis,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Plectrypops_retrospinis_-_pone.0010676.g037.png/120px-Plectrypops_retrospinis_-_pone.0010676.g037.png,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
142,Caribbean chestnut moray,Enchelycore carychroa,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Enchelycore_carychroa%2C_Head_%28Caribbean_Chestnut_Moray%29.jpg/120px-Enchelycore_carychroa%2C_Head_%28Caribbean_Chestnut_Moray%29.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
143,Caribbean ocellated moray,Gymnothorax ocellatus,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/F_de_Castelnau-poissonsPl43.jpg/120px-F_de_Castelnau-poissonsPl43.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
144,Caribbean reef shark,Carcharhinus perezii,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Haai11.jpg/120px-Haai11.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
145,Caribbean sharpnose-puffer,Canthigaster rostrata,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Canthigaster_rostrata_inflated_SI.jpg/120px-Canthigaster_rostrata_inflated_SI.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
146,Cero mackerel,Scomberomorus regalis,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Screg_u0.gif/120px-Screg_u0.gif,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
147,Chain dogfish,Scyliorhinus retifer,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Scyliorhinus_retifer_SI.jpg/120px-Scyliorhinus_retifer_SI.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
148,Chain moray,Echidna catenata,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Chain_moray_eel.jpg/120px-Chain_moray_eel.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
150,Chalk bass,Serranus tortugarum,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Serranus_tortugarum_-_pone.0010676.g063.png/120px-Serranus_tortugarum_-_pone.0010676.g063.png,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
152,Checkered puffer,Sphoeroides testudineus,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Sphoeroides_testudineus_%28checkered_pufferfish%29_%28San_Salvador_Island%2C_Bahamas%29_%2815548625654%29.jpg/120px-Sphoeroides_testudineus_%28checkered_pufferfish%29_%28San_Salvador_Island%2C_Bahamas%29_%2815548625654%29.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
153,Cherubfish,Centropyge argi,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Cherub_fish_Centropyge_argi.jpg/120px-Cherub_fish_Centropyge_argi.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
154,Chocolate surgeonfish,Acanthurus pyroferus,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Chocolate_tang_-_Acanthurus_pyroferus.jpg/120px-Chocolate_tang_-_Acanthurus_pyroferus.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
156,Clearnose skate,Rostroraja eglanteria,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/FMIB_51334_Brier_Ray_Raja_eglanteria_Male.jpeg/120px-FMIB_51334_Brier_Ray_Raja_eglanteria_Male.jpeg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
158,Clown goby,Gobiodon,,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
159,Clown wrasse,Halichoeres maculipinna,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Halichoeres_maculipinna.jpg/120px-Halichoeres_maculipinna.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
160,Clown wrasse,Coris aygula,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Coris_aygula_Prague_2011_3.jpg/120px-Coris_aygula_Prague_2011_3.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
162,Cobia,Rachycentron canadum,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Rachycentron_canadum.png/120px-Rachycentron_canadum.png,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
163,Caribbean cocoa damselfish,Stegastes xanthurus,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Caribbean_Cocoa_damselfish.jpg/120px-Caribbean_Cocoa_damselfish.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
164,Collared eel,Kaupichthys nuchalis,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Kaupichthys_nuchalis_SI.jpg/120px-Kaupichthys_nuchalis_SI.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
165,Colon goby,Coryphopterus dicrus,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Coryphopterus_dicrus.jpg/120px-Coryphopterus_dicrus.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
167,Common clownfish,Amphiprion ocellaris,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/False_Percula.JPG/120px-False_Percula.JPG,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
168,Common lionfish,Pterois miles,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Common_lionfish_at_Shaab_El_Erg_reef_%28landscape_crop%29.JPG/120px-Common_lionfish_at_Shaab_El_Erg_reef_%28landscape_crop%29.JPG,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
170,Common sand diver,Synodus intermedius,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Synodus_intermedius.jpg/120px-Synodus_intermedius.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
171,Common thresher,Alopias vulpinus,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Alopias_vulpinus_noaa2.jpg/120px-Alopias_vulpinus_noaa2.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
172,Conchfish,Astrapogon stellatus,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Astrapogon_stellatus.jpg/120px-Astrapogon_stellatus.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
173,Coney,Cephalopholis fulva,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Cephalopholis_fulva02.jpg/120px-Cephalopholis_fulva02.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
175,Copper shark,Carcharhinus brachyurus,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Bronze_whaler_auckland.jpg/120px-Bronze_whaler_auckland.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
176,Cottonwick grunt,Haemulon melanurum,,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
177,Cownose ray,Rhinoptera bonasus,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Rhinoptera_bonasus_Brest.jpg/120px-Rhinoptera_bonasus_Brest.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
178,Creole wrasse,Clepticus parra,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Clepticus_parrae_-_pone.0010676.g111.png/120px-Clepticus_parrae_-_pone.0010676.g111.png,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
179,Atlantic Creole-fish,Paranthias furcifer,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Paranthias_furcifer_-_pone.0010676.g055.png/120px-Paranthias_furcifer_-_pone.0010676.g055.png,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
180,Crested goby,Lophogobius cyprinoides,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/FMIB_39794_Lophogobius_cyprinoides_%28Pallas%29.jpeg/120px-FMIB_39794_Lophogobius_cyprinoides_%28Pallas%29.jpeg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
181,Crevalle Jack,Caranx hippos,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Crevalle_jack_aquarium-profile.jpg/120px-Crevalle_jack_aquarium-profile.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
184,Cuban dogfish,Squalus cubensis,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Squalus_cubensis_eits.jpg/120px-Squalus_cubensis_eits.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
185,Cubbyu,Pareques acuminatus,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pareques_acuminatus.jpg/120px-Pareques_acuminatus.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
186,Cubera snapper,Lutjanus cyanopterus,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Gfp-cubera-snapper.jpg/120px-Gfp-cubera-snapper.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
187,Darter goby,Ctenogobius boleosoma,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Ctenogobius_boleosoma.jpg/120px-Ctenogobius_boleosoma.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
188,Dash goby,Ctenogobius saepepallens,,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
189,Diamond blenny,Malacoctenus boehlkei,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Malacoctenus_boehlkei_-_pone.0010676.g147.png/120px-Malacoctenus_boehlkei_-_pone.0010676.g147.png,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
190,Diamond killifish,Fundulus xenicus,,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
191,Doctorfish,Garra rufa,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Doctor_fish2.jpg/120px-Doctor_fish2.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
192,Doctorfish tang,Acanthurus chirurgus,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Acanthurus_chirurgus_SI.jpg/120px-Acanthurus_chirurgus_SI.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
193,Dog snapper,Lutjanus jocu,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Lutjanus_jocu_SI3.jpg/120px-Lutjanus_jocu_SI3.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
195,Dusky cardinalfish,Phaeoptyx pigmentaria,,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
196,Dusky damselfish,Stegastes adustus,,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
197,Dusky pipefish,Syngnathus floridae,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Syngnathus_floridae_%28S0241%29_%2812658632285%29.jpg/120px-Syngnathus_floridae_%28S0241%29_%2812658632285%29.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
198,Dusky shark,Carcharhinus obscurus,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Carcharhinus_obscurus_at_Seaworld.jpg/120px-Carcharhinus_obscurus_at_Seaworld.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
199,Dusky squirrelfish,Sargocentron vexillarium,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Dusky_squirrelfish_Sargocentron_vexillarium_%284683571795%29.jpg/120px-Dusky_squirrelfish_Sargocentron_vexillarium_%284683571795%29.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
200,Dwarf frogfish,Antennarius pauciradiatus,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Antennarius_pauciradiatus_-_pone.0010676.g028.png/120px-Antennarius_pauciradiatus_-_pone.0010676.g028.png,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
201,Dwarf goatfish,Upeneus parvus,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Upeneus_parvus_-_Flickr_-_NOAA_Photo_Library.jpg/120px-Upeneus_parvus_-_Flickr_-_NOAA_Photo_Library.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
202,Dwarf herring,Jenkinsia lamprotaenia,,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
207,Emperor angelfish,Pomacanthus imperator,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Pomocanthus_imperator_facing_right.jpg/120px-Pomocanthus_imperator_facing_right.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
208,Eyed flounder,Bothus ocellatus,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Bothus_ocellatus_de_Castelnau.jpg/120px-Bothus_ocellatus_de_Castelnau.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
209,False pilchard,Harengula clupeola,,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
210,Fat sleeper,Dormitator maculatus,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Fat_Sleeper_%28Dormitator_maculatus%29.jpg/120px-Fat_Sleeper_%28Dormitator_maculatus%29.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
211,Finetooth shark,Carcharhinus isodon,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Finetooth_shark_nmfs.jpg/120px-Finetooth_shark_nmfs.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
